source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_20884.txt;62;Sols acides hydromorphes pouvant être faiblement lessivés de milieu et bas de versant et de pentes faibles reposant sur les colluvions du Quaternaire du Cotentin et du Plain;1897.0;4;sableux;profond;hydromorphe;versant;Basique;NA
id_ucs_20885.txt;63;Sols acides hydromorphes de milieu et bas de versant et de pentes hétérogènes reposant sur les schistes gréseux du Précambrien du Bocage et de la Manche centrale;992.0;1;NA;moyen;hydromorphe;versant;Acide;NA
id_ucs_20886.txt;64;Sols acides hydromorphes de haut et milieu de versant et de pentes hétérogènes reposant sur les schistes tachetés du Précambrien de la Manche centrale et du semi-bocage à têtards;321.0;2;NA;profond;hydromorphe;versant;Acide;NA
id_ucs_20887.txt;65;Sols acides hydromorphes de milieu et bas de versant et de pentes faibles reposant sur le granite du Précambrien de la Manche centrale;178.0;1;NA;profond;hydromorphe;versant;Acide;NA
id_ucs_20888.txt;66;Sols acides hydromorphes de milieu et bas de versant et de pentes faibles reposant majoritairement sur les schistes et grès du Cambrien de la Manche centrale;2386.0;4;sableux;moyen;hydromorphe;versant;Acide;caillouteux
id_ucs_20889.txt;67;Sols acides hydromorphes de haut et milieu de versant et de pentes hétérogènes reposant sur le Grès armoricain de l’Ordovicien du Plain et du Cotentin;1091.0;1;NA;moyen;hydromorphe;versant;NA;NA
id_ucs_20890.txt;68;Sols acides hydromorphes de position et de pentes hétérogènes reposant sur les schistes de l’Ordovicien du Cotentin et de l’escarpement du Bocage méridional;3366.0;3;NA;moyen;hydromorphe;NA;Acide;NA
id_ucs_20891.txt;69;Sols acides hydromorphes de haut et milieu de versant et de pentes hétérogènes reposant sur le Grès de May de l’Ordovicien du Cotentin et de la Hague;2254.0;1;NA;moyen;hydromorphe;versant;NA;NA
id_ucs_20892.txt;70;Sols acides hydromorphes de position et de pentes hétérogènes reposant sur les complexes de schistes, grès et quartzites ordo-siluriens du Cotentin;6726.0;5;NA;moyen;hydromorphe;versant;Acide;NA
id_ucs_20893.txt;71;Sols acides hydromorphes de haut et milieu de versant et de pentes hétérogènes reposant majoritairement sur les grès du Dévonien du Cotentin et du bocage de Cerisy-la-Salle;6678.0;7;NA;moyen;hydromorphe;versant;Acide;NA
id_ucs_20894.txt;72;Sols acides hydromorphes de milieu et bas de versant et de pentes faibles reposant majoritairement sur les pélites du Permien des marais du Cotentin et du Bessin;2111.0;3;NA;moyen;hydromorphe;versant;Basique;NA
id_ucs_20895.txt;73;Sols acides hydromorphes de milieu et bas de versant et de pentes faibles reposant majoritairement sur les argiles, sables et galets du Trias des marais du Cotentin et du Bessin et du Plain;7550.0;6;sablo-argileux;moyen;hydromorphe;versant;NA;caillouteux
id_ucs_20896.txt;74;Sols acides hydromorphes de bas de versant et de pente très faible reposant sur les argiles et calcaires du Lias du Plain et des marais du Cotentin et du Bessin;2491.0;2;argileux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20897.txt;75;Sols acides hydromorphes de bas de versant et de pente très faible reposant majoritairement sur les sables et galets du Pliocène du Plain et des marais du Cotentin et du Bessin;2078.0;2;sableux;moyen;hydromorphe;versant;Basique;caillouteux
id_ucs_20898.txt;76;Sols acides hydromorphes de milieu et bas de versant et de pentes faibles reposant majoritairement sur les limons du Quaternaire de la Hague, du Cotentin et de la Manche centrale;2220.0;4;limoneux;profond;hydromorphe;versant;Acide;NA
id_ucs_20899.txt;77;Sols acides hydromorphes de bas de versant et de pentes faibles reposant sur les sables éoliens en partie colluvionnés de la baie du Mont-Saint-Michel et de la côte sableuse à havres;671.0;1;sableux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20900.txt;78;Sols acides hydromorphes de bas de versant et de pentes faibles reposant sur un complexe marin indifférencié du Plio-pléistocène des marais du Cotentin et du Bessin;2159.0;2;NA;moyen;hydromorphe;versant;NA;NA
id_ucs_20901.txt;79;Sols acides hydromorphes de bas de versant et de pentes faibles reposant majoritairement sur des formations fluviatiles résiduelles solifluées du Pléistocène des marais du Cotentin et du Bessin;2669.0;4;sablo-argileux;moyen;hydromorphe;versant;NA;NA
id_ucs_20902.txt;80;Sols acides hydromorphes de milieu et bas de versant et de pentes hétérogènes reposant sur les colluvions du Quaternaire du Plain, du Cotentin et de l’escarpement du Bocage méridional;1156.0;2;NA;moyen;hydromorphe;versant;NA;NA
id_ucs_20903.txt;81;Sols carbonatés hydromorphes de milieu et bas de versant et de pentes faibles reposant sur des sables éoliens en partie colluvionnés du Cotentin et de la côte sableuse à havres;1023.0;1;sableux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20904.txt;82;Sols carbonatés hydromorphes de bas de versant et de pentes faibles reposant sur des argiles et calcaires du Lias des marais du Cotentin et du Bessin et du Plain;1104.0;2;argileux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20905.txt;83;Sols hydromorphes, pouvant être carbonatés ou calciques, de bas de versant et de pentes faibles reposant sur des roches primaires et des formations superficielles quaternaires de la façade occidentale maritime;3679.0;6;sableux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20906.txt;84;Sols acides hydromorphes et sols hydromorphes de fond de vallée et de pentes très faibles reposant sur des alluvions quaternaires des vallées de la Manche;20583.0;9;NA;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_20907.txt;85;Sols acides hydromorphes à très hydromorphes de fond de vallée et de pentes très faibles reposant sur des alluvions quaternaires des vallées du Cotentin, de la Manche centrale et de l’arrière-pays de la baie du Mont-Saint-Michel;6039.0;4;NA;profond;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_20908.txt;86;Sols acides très hydromorphes de fond de vallée et de pentes très faibles reposant sur des alluvions quaternaires de la Manche centrale et du semi-bocage à têtards;5618.0;2;NA;moyen;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_20909.txt;87;Sols carbonatés hydromorphes à très hydromorphes de fond de vallée et de pentes très faibles reposant sur des alluvions quaternaires de la côte sableuse à havres, du Plain côtier, du Plain et de la baie des Veys;13324.0;3;sableux;moyen;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_20910.txt;88;Sols carbonatés hydromorphes de fond de vallée et de pentes très faibles reposant sur la tangue du Quaternaire de la baie du Mont-Saint-Michel;4636.0;3;NA;moyen;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_20911.txt;89;Sols tourbeux de marais à pente très faible reposant sur les alluvions du Quaternaire des marais du Cotentin et du Bessin;16078.0;5;NA;moyen;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_20912.txt;90;Sols carbonatés de bas de versant et de pentes faibles reposant sur les dunes du Quaternaire de la côte sableuse à havres et de la côte sauvage de la Hague;3425.0;2;sableux;moyen;;versant;Basique;NA
id_ucs_20913.txt;91;Sols bruns carbonatés à peu carbonatés peu épais de bas de versant et de pentes faibles reposant sur les argiles et calcaires du Lias des marais du Cotentin et du Bessin et du Plain;4146.0;3;argileux;superficiel;;versant;Basique;NA
id_ucs_20914.txt;92;Sols bruns carbonatés à peu carbonatés peu épais de bas de versant et de pentes faibles reposant sur des complexes schistes, grès et granite précambriens et primaires de la côte sableuse à havres;2227.0;2;sableux;moyen;;versant;Basique;NA
id_ucs_20915.txt;93;Sols bruns carbonatés de bas de versant et de pentes faibles reposant sur des dunes du Quaternaire des côtes occidentales et orientales de la Manche;5590.0;4;sableux;moyen;;versant;Basique;NA
id_ucs_20916.txt;94;Sols bruns carbonatés à peu carbonatés de position topographique hétérogène et de pentes faibles reposant sur les schistes et calcaires du Dévonien du Cotentin;1126.0;3;sableux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20917.txt;95;Sols bruns carbonatés à peu carbonatés de position topographique hétérogène et de pentes faibles reposant sur les calcaires du Carbonifère de la Manche centrale;1214.0;1;NA;moyen;;NA;Basique;NA
id_ucs_20918.txt;96;Sols bruns carbonatés à peu carbonatés de bas de versant et de pentes faibles reposant majoritairement sur les calcaires du Lias du Plain;1391.0;3;limoneux;moyen;hydromorphe;versant;Basique;NA
id_ucs_20919.txt;97;Sols bruns carbonatés à peu carbonatés de bas de versant et de pentes faibles reposant sur des roches précambriennes et primaires et des formations superficielles quaternaires de la façade occidentale maritime;8294.0;3;sableux;moyen;;versant;Basique;NA
id_ucs_20920.txt;208;VALLONS BOISES, HUMIDES, TOURBEUX, AFFLUENTS DE L’OISE, DE SAINT-GOBAIN/LAONNOIS;1213.0;4;sableux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_20921.txt;209;DEPRESSION, GENERALEMENT BOISEE, HUMIDE, LIMONO-SABLEUSE A SABLO-LIMONEUSE, LOCALEMENT TOURBEUSE, DE LA BOVETTE, DE SAINT-GOBAIN/LAONNOIS;564.0;7;limoneux;profond;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_20922.txt;210;TERRASSE DE VERSIGNY, CULTIVEE, HUMIDE, SABLEUSE A SABLO-LIMONEUSE, LOCALEMENT LESSIVEE, DE SAINT-GOBAIN/LAONNOIS;289.0;7;limoneux;profond;hydromorphe;plateau;Basique;caillouteux
id_ucs_20923.txt;211;VERSANTS GENERALEMENT BOISES, SABLOLIMONEUX, LOCALEMENT CALCAIRE, DE SAINT-GOBAIN/LAONNOIS;27870.0;8;sableux;profond;hydromorphe;versant;Basique;NA
id_ucs_20924.txt;213;VERSANTS ET VALLONSDECREPY, LIMONO-SABLEUX, HUMIDES, LOCALEMENT LESSIVES, LOCALEMENT BOISES, DE SAINT-GOBAIN/LAONNOIS;1806.0;5;limoneux;profond;hydromorphe;versant;Basique;NA
id_ucs_20925.txt;217;VALLONS ET BAS DE VERSANTS, SABLO-LIMONEUX A SABLEUX, GENERALEMENT BOISES, LOCALEMENT CALCAIRES, TRES LOCALEMENT HUMIDES, DE SAINT-GOBAIN/LAONNOIS;4413.0;9;limoneux;profond;hydromorphe;versant;Basique;NA
id_ucs_20926.txt;218;TERRASSES DE LA VALLEE DE L’AISNE, HUMIDES, LOCALEMENT LESSIVEES, GENERALEMENT CULTIVEES, DE SAINTGOBAIN/LAONNOIS;2828.0;7;sablo-limono-argileux;profond;hydromorphe;plateau;Basique;caillouteux
id_ucs_20927.txt;223;PLATEAUX ETROITS ET VERSANTS DE REBORDS DE PLATEAUX, GENERALEMENT BOISES (FORET DE SAINT-GOBAIN), LESSIVES, LIMONO-SABLEUX A SABLO-LIMONEUX, LOCALEMENT HUMIDES, DE SAINT-GOBAIN/LAONNOIS;3564.0;5;limoneux;profond;hydromorphe;plateau;Basique;caillouteux
id_ucs_20928.txt;225;PLATEAUX ETROITS, SABLO-LIMONEUX, CULTIVES, CALCAIRES, DE SAINT-GOBAIN/LAONNOIS;3326.0;4;limoneux;superficiel;hydromorphe;plateau;Basique;NA
id_ucs_20929.txt;226;PLATEAUX SABLO-LIMONEUX, LOCALEMENT CALCAIRES, CULTIVES, DE SAINT-GOBAIN/LAONNOIS;2074.0;5;limoneux;profond;hydromorphe;plateau;Basique;caillouteux
id_ucs_20930.txt;229;VERSANTS CALCAIRES, SABLO-LIMONEUX A SABLEUX, LOCALEMENT BOISES, DE SAINT-GOBAIN/LAONNOIS;3466.0;5;limoneux;superficiel;hydromorphe;versant;Basique;NA
id_ucs_20931.txt;233;PLAINE ET TERRASSE, DE PONTAVERT, SABLOLIMONEUSES A SABLEUSES, GENERALEMENT BOISEES, HUMIDES, DE SAINT-GOBAIN/LAONNOIS;2385.0;6;sableux;profond;hydromorphe;plateau;Basique;caillouteux
id_ucs_20932.txt;173;VERSANTS CRAYEUX, SABLO-LIMONEUX A LIMONOARGILO-SABLEUX, CULTIVES, DE LA CHAMPAGNE;8475.0;4;sablo-limoneux;profond;hydromorphe;versant;Basique;NA
id_ucs_20933.txt;174;VERSANTS DE PENTE FAIBLE, CRAYEUX, LIMONOARGILO-SABLEUX, GENERALEMENT CULTIVES, DE LA CHAMPAGNE;2671.0;3;limono-argilo-sableux;profond;hydromorphe;versant;Basique;NA
id_ucs_20934.txt;175;PLATEAUX ET REBORDS DE PLATEAUX, CRAYEUX, SABLO-LIMONEUX A LIMONO-ARGILO-SABLEUX, CULTIVES, DE LA CHAMPAGNE;3209.0;4;limono-argilo-sableux;profond;hydromorphe;plateau;Basique;NA
id_ucs_20935.txt;176;PLATEAUX ET REBORDS DE PLATEAUX, CRAYEUX, SABLEUX A SABLO-LIMONEUX, CULTIVES, DE LA CHAMPAGNE;2630.0;4;limoneux;superficiel;hydromorphe;plateau;Basique;NA
id_ucs_20936.txt;178;VALLONS AFFLUENTS DE L’AISNE, CRAYEUX, SABLEUX A LIMONO-SABLEUX, LOCALEMENT HUMIDES ET TRES LOCALEMENT TOURBEUX, GENERALEMENT BOISES, DE LA CHAMPAGNE;1238.0;5;limoneux;profond;hydromorphe;NA;Basique;NA
id_ucs_20937.txt;179;PIEDMONT LIMONO-ARGILO-SABLEUX A SABLEUX, CULTIVE, CRAYEUX, DE LA BUTTE TERTIAIRE DE PROUVAIS, EN CHAMPAGNE;217.0;6;limono-argilo-sableux;profond;hydromorphe;NA;Basique;NA
id_ucs_20938.txt;180;BUTTE TERTIAIRE, SABLEUSE, LOCALEMENT BOISEE, LOCALEMENT CRAYEUSE, DE PROUVAIS, EN CHAMPAGNE;269.0;6;sableux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_20941.txt;25;Sols profonds, limoneux, souvent lessivés, parfois forestiers, issus de loess, des plateaux du Petit Caux;14274.0;3;limono-sablo-argileux;tres profond;hydromorphe;plateau;Neutre;caillouteux
id_ucs_20942.txt;26;Sols plus ou moins profonds, limoneux, parfois lessivés, souvent à graviers de silex, sur formations résiduelles à silex, des bordures de plateaux du Petit Caux;7494.0;3;limono-sablo-argileux;tres profond;hydromorphe;plateau;Neutre;caillouteux
id_ucs_20943.txt;27;Sols calcaires, souvent peu profonds, limoneux à limonoargileux, des versants à pente forte du Petit Caux;5974.0;4;limoneux;superficiel;;versant;Basique;caillouteux
id_ucs_20944.txt;28;Sols calciques, plus ou moins profonds, limoneux, issus de colluvions, des versants à pente faible du Petit Caux;487.0;2;limoneux;tres profond;hydromorphe;versant;NA;NA
id_ucs_20945.txt;29;Sols plus ou moins profonds, limoneux à limono-argileux, issus de colluvions, des vallons secs et dissymétriques du Petit Caux;1739.0;2;limono-sablo-argileux;NA;hydromorphe;NA;NA;NA
id_ucs_20946.txt;30;Sols forestiers, limono-sableux, des dépôts détritiques tertiaires du Petit Caux;179.0;2;limono-sablo-argileux;NA;hydromorphe;NA;Neutre;caillouteux
id_ucs_20947.txt;31;Sols forestiers, moyennement profonds, limono-sabloargileux à sableux, des bordures de plateaux du Petit Caux;1329.0;3;limono-sablo-argileux;NA;hydromorphe;plateau;Neutre;caillouteux
id_ucs_20948.txt;32;Sols forestiers, peu profonds, argilo-limoneux à limonoargileux, des versants à pente forte du Petit Caux;2224.0;5;argileux;superficiel;hydromorphe;versant;Basique;silex
id_ucs_20949.txt;33;Sols profonds, limoneux, issus de loess, des plateaux d’Entre Bray et Picardie;5760.0;2;limono-argileux;tres profond;hydromorphe;plateau;Neutre;silex
id_ucs_20950.txt;34;Sols plus ou moins profonds, limoneux, souvent à graviers de silex, issus de loess, sur formations résiduelles à silex, des bordures de plateaux d’Entre Bray et Picardie;18540.0;7;limoneux;tres profond;hydromorphe;plateau;Neutre;caillouteux
id_ucs_20951.txt;35;Sols généralement calcaires, peu profonds, limoneux à limono-argileux, des versants à pente forte d’Entre Bray et Picardie;13079.0;4;argileux;superficiel;hydromorphe;versant;Basique;silex
id_ucs_20952.txt;36;Sols souvent calciques, plus ou moins profonds, limoneux, issus de colluvions, des versants à pente faible d’Entre Bray et Picardie;16529.0;4;limoneux;tres profond;hydromorphe;versant;Basique;caillouteux
id_ucs_20953.txt;37;Sols plus ou moins profonds, limoneux à limono-argileux, issus de colluvions, des vallons secs et dissymétriques d’Entre Bray et Picardie;4095.0;2;limono-argileux;tres profond;hydromorphe;NA;NA;NA
id_ucs_20954.txt;38;Sols profonds, limoneux, lessivés, généralement hydromorphes, issus de loess, des plateaux sud d’Entre Bray et Picardie;6803.0;2;limono-argileux;NA;hydromorphe;plateau;Neutre;silex
id_ucs_20955.txt;39;Sols forestiers, plus ou moins profonds, limono-sabloargileux, des plateaux d’Entre Bray et Picardie;2484.0;9;limoneux;tres profond;hydromorphe;plateau;Neutre;silex
id_ucs_20956.txt;40;Sols forestiers, profonds, limono-sablo-argileux à limoneux, des bordures de plateaux d’Entre Bray et Picardie;5171.0;4;argilo-limono-sableux;NA;;plateau;Neutre;silex
id_ucs_20957.txt;41;Sols forestiers, parfois calcaires, limono-sablo-argileux à limono-argileux, des versants à pente forte d’Entre Bray et Picardie;3893.0;3;limono-sablo-argileux;superficiel;;versant;Basique;silex
id_ucs_20958.txt;42;Sols forestiers, généralement calcaires, des versants à pente faible d’Entre Bray et Picardie;1404.0;2;limono-sablo-argileux;tres profond;;versant;Basique;caillouteux
id_ucs_20959.txt;39303;sols limono-sablo-argileux des glacis colluviaux dans les gneiss et formations du Primaire;161.0;1;limono-sablo-argileux;moyen;hydromorphe;NA;Acide;NA
id_ucs_20960.txt;157;DEPRESSIONS SABLEUSES, HUMIDES, LOCALEMENT TOURBEUSES, GENERALEMENT CULTIVEES, DE LA REGION DES SABLES DE SISSONNE;903.0;3;sablo-limoneux;profond;hydromorphe;bord de cours d'eau;Basique;caillouteux
id_ucs_20961.txt;200;PLAINE LIMONO-SABLEUSE A SABLEUSE, HUMIDE, LOCALEMENT LESSIVEE, LOCALEMENT BOISEE, EN PIEDMONT DU MASSIF DE SAINT-GOBAIN, DANS LA REGION DE LA PLAINE DU LAONNOIS;599.0;5;limoneux;profond;hydromorphe;plaine;Basique;NA
id_ucs_20962.txt;204;PLAINE LIMONO-ARGILO-SABLEUSE A SABLEUSE, CULTIVEE, CRAYEUSE, DE LA REGION DE LA PLAINE DU LAONNOIS;3556.0;4;limono-argilo-sableux;superficiel;hydromorphe;plaine;Basique;NA
id_ucs_20971.txt;72;Sol des bas de versants de Moutier-sur-le-Lay, issus de calcaire dolomitique dur, cultivés? superficiels à peu épais, calcaires, limonosableux, calcaires et magnésique.;205.0;1;limono-sableux;superficiel;;versant;Basique;caillouteux
id_ucs_21414.txt;43;Sols souvent profonds, limoneux, issus de loess, des plateaux du Vexin bossu;737.0;4;limoneux;tres profond;hydromorphe;plateau;Neutre;silex
id_ucs_21415.txt;44;Sols moyennement profonds, souvent limoneux, souvent issus de loess, des plateaux du Vexin bossu;1741.0;3;limoneux;tres profond;hydromorphe;plateau;Neutre;silex
id_ucs_21416.txt;45;Sols moyennement profonds, généralement à silex, des bordures étroites des plateaux du Vexin bossu;2273.0;7;limono-sablo-argileux;tres profond;hydromorphe;plateau;Neutre;silex
id_ucs_21417.txt;46;Sols à tendance limono-argilo-sableuse, de profondeur variable, souvent calcaires ou calciques, des vallons secs du Vexin bossu;1910.0;4;limono-argilo-sableux;superficiel;hydromorphe;NA;Basique;silex
id_ucs_21418.txt;47;Sols calcaires, limono-argileux, des versants à pente forte des vallées alluviales du Vexin bossu;606.0;4;argileux;superficiel;;versant;Basique;caillouteux
id_ucs_21419.txt;48;Sols limoneux à limono-argileux, généralement calciques, à caractère colluvial, des bas de versants à pente faible du Vexin bossu;1299.0;3;argileux;NA;;versant;Basique;silex
id_ucs_21420.txt;49;Sols de profondeur variable, rarement hydromorphes, issus de colluvions, parfois sur bief et/ou Argiles à silex, des buttes témoins tertiaires du Vexin bossu;342.0;3;limono-sablo-argileux;superficiel;;NA;Basique;silex
id_ucs_21421.txt;50;Sols de profondeur variable, parfois calcaires, rarement lessivés, des versants des formations tertiaires du Vexin bossu;1720.0;4;limono-argilo-sableux;tres profond;hydromorphe;versant;Basique;NA
id_ucs_21422.txt;51;Sols souvent calcaires, parfois rédoxiques, des sommets des formations tertiaires calcaires du Vexin bossu;1676.0;5;limono-sablo-argileux;tres profond;hydromorphe;NA;Basique;silex
id_ucs_21423.txt;52;Sols forestiers, de profondeur variable, limoneux à argileux, issus de lœss ou colluvions, parfois sur Argiles à silex, des plateaux du Vexin bossu;1374.0;4;limono-sablo-argileux;superficiel;hydromorphe;plateau;Neutre;caillouteux
id_ucs_21424.txt;53;Sols forestiers, souvent calcaires à calciques, rarement caillouteux, des versants des vallées alluviales et des vallons secs du Vexin bossu;1420.0;4;argilo-limono-sableux;superficiel;;versant;Basique;caillouteux
id_ucs_21425.txt;54;Sols forestiers, à tendance limono-sableuse, chargés en éléments grossiers, des glacis de la région de Gisors;1077.0;3;limono-sablo-argileux;superficiel;hydromorphe;NA;Basique;silex
id_ucs_21426.txt;55;Sols de profondeur variable, à tendance limono-sableuse, rarement hydromorphes, parfois calcaires, des glacis de la région de Gisors;1145.0;4;limoneux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_21427.txt;56;Sols graveleux, souvent issus de colluvions, des hautes terrasses alluviales de la Seine, en bordure de plateau du Vexin bossu;1682.0;3;limono-argileux;superficiel;;plateau;Basique;caillouteux
id_ucs_21517.txt;1;Névés permanents, glaciers et marges périphériques (sols régosoliques);14526.0;3;NA;NA;;NA;Acide;caillouteux
id_ucs_21518.txt;2;Sols lithiques et pierreux acides (sols lithiques et pierreux, rankers) des affleurements de granites, gneiss, quartzites ou grès des étages alpin et nival;20165.0;3;NA;NA;;NA;Acide;caillouteux
id_ucs_21519.txt;3;Sols lithiques et pierreux acides (sols lithiques et pierreux, rankers) des affleurements de schistes et micaschistes siliceux des étages alpin et nival;19269.0;2;NA;NA;;NA;Acide;caillouteux
id_ucs_21520.txt;4;Sols lithiques et pierreux acides et calciques (sols lithiques et pierreux, rendziniformes) des affleurements de calschistes et schistes lustrés des étages alpin et nival;29286.0;3;NA;NA;;NA;Basique;caillouteux
id_ucs_21521.txt;5;Sols lithiques et pierreux acidifiés et calciques (sols lithiques et pierreux, rendziniformes) des affleurements de calcaires durs et marneux des étages alpin et nival;7495.0;2;NA;NA;;NA;Basique;caillouteux
id_ucs_21522.txt;6;Sols acides à très acides, peu à moyennement profonds (sols podzolisés hydromorphes et rankers humifères) des replats et pentes faibles sur granites, gneiss, quartzites ou grès de l’étage alpin;858.0;2;NA;NA;hydromorphe;NA;Acide;NA
id_ucs_21523.txt;7;Sols acides à très acides, peu à moyennement profonds (sols podzolisés hydromorphes et rankers humifères) des replats et pentes faibles sur schistes et micaschistes siliceux de l’étage alpin;3418.0;2;NA;NA;hydromorphe;NA;NA;NA
id_ucs_21524.txt;8;Sols acidifiés et calciques, peu à moyennement profonds (sols bruns, bruns calciques, calcisols et sols lithique)s des replats et pentes faibles sur roches carbonatées de l’étage alpin;5318.0;4;NA;NA;hydromorphe;NA;Basique;NA
id_ucs_21525.txt;9;Sols acides à très acides,peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes, voire tourbescents (sols bruns ocreux et podzols hydromorphes, tourbes et gleys,) des combes à neige, replats et pentes faibles sur granites, gneiss, quartzites ou grès de l’étage alpin;1180.0;4;limono-argilo-sableux;NA;hydromorphe;NA;Acide;NA
id_ucs_21526.txt;10;Sols acides à très acides, peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes, voire tourbescents (sols bruns ocreux et podzols hydromorphes, tourbes et gleys), des combes à neige, replats et pentes faibles sur schistes et micaschistes siliceux de l’étage alpin;4688.0;5;limono-argilo-sableux;NA;hydromorphe;NA;Acide;NA
id_ucs_21527.txt;11;Sols acides à très acides,peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes, voire tourbescents (sols bruns ocreux et podzols hydromorphes, tourbes et gleys), des combes à neige, replats et pentes faibles sur schistes lustrés de l’étage alpin;1639.0;4;limono-argilo-sableux;NA;hydromorphe;NA;Acide;NA
id_ucs_21528.txt;12;Sols acides à très acides, peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes, voire tourbescents (sols bruns acides à calciques hydromorphes, tourbes et gleys), des combes à neige, replats et pentes faibles sur calschistes et flyschs calcaires de l’étage alpin;2794.0;5;limono-argilo-sableux;NA;hydromorphe;NA;Acide;NA
id_ucs_21529.txt;13;Sols acides à très acides, peu à moyennement profonds, argilo-limono-sableux, localement hydromorphes, voire tourbescents (sols bruns acides à calciques hydromorphes, tourbes et gleys), des combes à neige, replats et pentes faibles sur marnes et calcaires marneux de l’étage alpin;457.0;6;argilo-limono-sableux;NA;hydromorphe;NA;Basique;NA
id_ucs_21530.txt;14;Sols faiblement acides à saturés, peu à moyennement profonds, limono-argilo-sableux, localement hydromorphes, voire tourbescents (sols bruns calciques et dolomitiques hydromorphes, tourbes), des combes à neige, replats et pentes faibles sur cargneules, dolomie et gypse de l’étage alpin;822.0;4;limono-argilo-sableux;NA;draine;NA;Basique;NA
id_ucs_21531.txt;15;Eboulis à gros blocs (lithosols et rankers) de granites, gneiss, quartzites ou grès des étages subalpin et alpin;5753.0;2;NA;NA;;NA;Acide;pierres/blocs
id_ucs_21532.txt;16;Eboulis à petits blocs (lithosols et rankers) de granites, gneiss, quartzites ou grès des étages subalpin et alpin;11248.0;2;NA;NA;;NA;Acide;caillouteux
id_ucs_21533.txt;17;Eboulis à plaquettes à limon argilo-sableux (lithosols et rankers) de schistes et micaschistes siliceux des étages subalpin et alpin;19930.0;3;limono-argilo-sableux;NA;;NA;Acide;caillouteux
id_ucs_21534.txt;18;Eboulis à plaquettes à limon argilo-sableux (lithosols et rankers) de roches indifférenciées principalement de type calschistes, schistes lustrés et schistes des étages subalpin et alpin;8347.0;4;limono-argilo-sableux;superficiel;hydromorphe;NA;NA;NA
id_ucs_21535.txt;19;Eboulis à blocs à limon argilo-sableux (lithosols et rendosols) de calcaires durs et marneux des étages subalpin et alpin;4452.0;2;limono-argilo-sableux;NA;;NA;Basique;pierres/blocs
id_ucs_21536.txt;20;Sols acides à très acides, peu profonds, limoneux à sablolimoneux, caillouteux (lithosols et rankers) des glacis et replats issues principalement de roches siliceuses de l’étage subalpin;74.0;2;limono-sableux;NA;;NA;Acide;caillouteux
id_ucs_21537.txt;21;Sols acides à très acides, peu à moyennement profonds, limoneux à sablo-limoneux (rankers et sols bruns ocreux humifères) des pentes fortes à très fortes sur granites, gneiss, quartzites ou grès des étages subalpin et alpin;4325.0;2;limono-sableux;NA;;NA;Acide;NA
id_ucs_21538.txt;22;Sols acides à très acides, peu à moyennement profonds, limoneux à sablo-limoneux (rankers et sols bruns ocreux humifères) des pentes fortes à très fortes sur schistes et micaschistes siliceux des étages subalpin et alpin;7352.0;2;limono-sableux;NA;;NA;Acide;NA
id_ucs_21539.txt;23;Sols acidifiés, peu à moyennement profonds (sols bruns acides humifères) des pentes fortes à très fortes sur schistes lustrés des étages subalpin et alpin;1852.0;1;NA;NA;;NA;Acide;NA
id_ucs_21540.txt;24;Sols acidifiés à calciques, peu à moyennement profonds, sablo-limoneux à limono-argilo-sableux (sols bruns acides, calciques et calcaires humifères) des pentes fortes à très fortes sur calschiste et flysch calcaire des étages subalpin et alpin;5327.0;3;limono-argilo-sableux;NA;;bord de cours d'eau;Acide;NA
id_ucs_21541.txt;25;Sols calciques à calcaires peu profonds et sols profonds colluvionnés, argilo-limono-sableux à sablo-argilo-limoneux (lithosols humifères et sols bruns colluviaux) des pentes fortes à très fortes sur calcaire des étages subalpin et alpin;3282.0;4;argilo-limono-sableux;NA;;NA;Basique;NA
id_ucs_21542.txt;26;Sols acidifiés à calciques, moyennement profonds, argileux (sols bruns acides à calciques humifères) des pentes fortes à très fortes sur marnes et calcaires marneux des étages subalpin et alpin;532.0;2;argileux;NA;;NA;Acide;NA
